"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"415","4.915423","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=469667 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"416","4.915622","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=471127 Win=392704 Len=0","1534"
"417","4.916428","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=471127 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"418","4.916428","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"419","4.916428","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=474047 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"420","4.916633","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=475507 Win=388352 Len=0","1517"
"421","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=475507 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"422","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"423","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=478427 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"424","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=479887 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"425","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"426","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=482807 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"427","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=484267 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"428","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"429","4.921712","130.192.1.34","192.168.1.122","TCP","846","443  >  64177 [ACK] Seq=487187 Ack=734 Win=31360 Len=792 [TCP segment of a reassembled PDU]","245"
"430","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=487979 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"431","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"432","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=490899 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"433","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=492359 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"434","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"435","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=495279 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"436","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=496739 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"437","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"438","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=499659 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"439","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=501119 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"440","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"441","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=504039 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"442","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"443","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=506959 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"444","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=508419 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"445","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"446","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=511339 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"447","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=512799 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"448","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"449","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=515719 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"450","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=517179 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"451","4.921712","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"452","4.921712","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=520099 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"453","4.923026","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=521559 Win=342272 Len=0","1337"
"454","4.923035","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=521559 Win=345600 Len=0","1350"
"455","4.923759","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=521559 Win=794112 Len=0","3102"
"456","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=521559 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"457","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"458","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=524479 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"459","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"460","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=527399 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"461","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=528859 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"462","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"463","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=531779 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"464","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=533239 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"465","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"466","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=536159 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"467","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=537619 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"468","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"469","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=540539 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"470","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=541999 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"471","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"472","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=544919 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"473","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=546379 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"474","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"475","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=549299 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"476","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"477","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=552219 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"478","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=553679 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"479","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"480","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=556599 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"481","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=558059 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"482","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"483","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=560979 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"484","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=562439 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"485","4.923786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"486","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=565359 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"487","4.923786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=566819 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"488","4.924915","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=568279 Win=747520 Len=0","2920"
"489","4.925499","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"490","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=569739 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"491","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=571199 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"492","4.925682","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"493","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=574119 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"494","4.925682","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"495","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=577039 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"496","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=578499 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"497","4.925682","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"498","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=581419 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"499","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=582879 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"500","4.925682","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"501","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=585799 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"502","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=587259 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"503","4.925682","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"504","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=590179 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"505","4.925682","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=591639 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"506","4.926211","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=593099 Win=722688 Len=0","2823"
"507","4.926473","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"508","4.926473","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=594559 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"509","4.926597","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=596019 Win=719616 Len=0","2811"
"510","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=596019 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"511","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"512","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=598939 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"513","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"514","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=601859 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"515","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=603319 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"516","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"517","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=606239 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"518","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=607699 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"519","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"520","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=610619 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"521","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=612079 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"522","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"523","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=614999 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"524","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=616459 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"525","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"526","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=619379 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"527","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"528","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=622299 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"529","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=623759 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"530","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"531","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=626679 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"532","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=628139 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"533","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"534","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=631059 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"535","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=632519 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"536","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"537","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=635439 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"538","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=636899 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"539","4.926998","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"540","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=639819 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"541","4.926998","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=641279 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"542","4.928318","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=642739 Win=673024 Len=0","2629"
"543","4.928936","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"544","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=644199 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"545","4.928936","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"546","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=647119 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"547","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=648579 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"548","4.928936","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"549","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=651499 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"550","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=652959 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"551","4.928936","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"552","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=655879 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"553","4.928936","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=657339 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"554","4.928936","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"555","4.929362","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=660259 Win=655360 Len=0","2560"
"556","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=660259 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"557","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=661719 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"558","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"559","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=664639 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"560","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=666099 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"561","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"562","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=669019 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"563","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"564","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=671939 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"565","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=673399 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"566","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"567","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=676319 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"568","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=677779 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"569","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"570","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=680699 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"571","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=682159 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"572","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"573","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=685079 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"574","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=686539 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"575","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"576","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=689459 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"577","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"578","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=692379 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"579","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=693839 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"580","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"581","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=696759 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"582","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=698219 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"583","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"584","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=701139 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"585","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=702599 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"586","4.929847","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"587","4.929847","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=705519 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"588","4.930964","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=706979 Win=608768 Len=0","2378"
"589","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=706979 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"590","4.931688","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"591","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=709899 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"592","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=711359 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"593","4.931688","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"594","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=714279 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
