"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"6750","2.968767","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6751","2.968767","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9239554 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6752","2.969278","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=9241014 Win=938240 Len=0","3665"
"6753","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9241014 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6754","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6755","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9243934 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6756","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9245394 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6757","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6758","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9248314 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6759","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6760","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9251234 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6761","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9252694 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6762","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6763","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9255614 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6764","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9257074 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6765","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6766","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9259994 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6767","2.969530","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9261454 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6768","2.969530","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6769","2.969775","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=9264374 Win=914944 Len=0","3574"
"6770","2.969897","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9264374 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6771","2.969897","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9265834 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6772","2.969897","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6773","2.969897","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9268754 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6774","2.969985","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=9270214 Win=909056 Len=0","3551"
"6775","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9270214 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6776","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6777","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9273134 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6778","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6779","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9276054 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6780","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9277514 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6781","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6782","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9280434 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6783","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9281894 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6784","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6785","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9284814 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6786","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9286274 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6787","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6788","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9289194 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6789","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9290654 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6790","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6791","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9293574 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6792","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9295034 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6793","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6794","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9297954 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6795","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6796","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9300874 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6797","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9302334 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6798","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6799","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9305254 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6800","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9306714 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6801","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6802","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9309634 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6803","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9311094 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"6804","2.970526","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"6805","2.970526","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=9314014 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
